Start date;End date;grid load [MWh] Calculated resolutions;Residual load [MWh] Calculated resolutions
Mar 24, 2022 1:00 AM;Mar 24, 2022 2:00 AM;48,117.00;45,728.00
Mar 24, 2022 2:00 AM;Mar 24, 2022 3:00 AM;47,409.50;45,393.50
Mar 24, 2022 3:00 AM;Mar 24, 2022 4:00 AM;47,819.00;46,118.25
Mar 24, 2022 4:00 AM;Mar 24, 2022 5:00 AM;49,116.25;47,665.25
Mar 24, 2022 5:00 AM;Mar 24, 2022 6:00 AM;52,287.50;51,058.75
Mar 24, 2022 6:00 AM;Mar 24, 2022 7:00 AM;58,100.75;56,274.25
Mar 24, 2022 7:00 AM;Mar 24, 2022 8:00 AM;63,082.25;55,677.25
Mar 24, 2022 8:00 AM;Mar 24, 2022 9:00 AM;65,692.25;49,531.50
Mar 24, 2022 9:00 AM;Mar 24, 2022 10:00 AM;65,489.00;41,474.75
Mar 24, 2022 10:00 AM;Mar 24, 2022 11:00 AM;66,086.25;36,828.50
Mar 24, 2022 11:00 AM;Mar 24, 2022 12:00 PM;67,662.50;35,421.50
Mar 24, 2022 12:00 PM;Mar 24, 2022 1:00 PM;67,676.50;34,718.75
Mar 24, 2022 1:00 PM;Mar 24, 2022 2:00 PM;66,637.75;35,216.25
Mar 24, 2022 2:00 PM;Mar 24, 2022 3:00 PM;64,739.50;37,023.75
Mar 24, 2022 3:00 PM;Mar 24, 2022 4:00 PM;63,251.50;41,636.75
Mar 24, 2022 4:00 PM;Mar 24, 2022 5:00 PM;62,193.00;48,937.75
Mar 24, 2022 5:00 PM;Mar 24, 2022 6:00 PM;62,364.50;57,042.75
Mar 24, 2022 6:00 PM;Mar 24, 2022 7:00 PM;63,635.50;61,355.50
Mar 24, 2022 7:00 PM;Mar 24, 2022 8:00 PM;64,397.50;61,650.25
Mar 24, 2022 8:00 PM;Mar 24, 2022 9:00 PM;61,701.50;58,635.50
Mar 24, 2022 9:00 PM;Mar 24, 2022 10:00 PM;58,664.00;55,582.25
Mar 24, 2022 10:00 PM;Mar 24, 2022 11:00 PM;55,818.00;52,835.25
Mar 24, 2022 11:00 PM;Mar 25, 2022 12:00 AM;52,297.75;49,519.25
Mar 25, 2022 12:00 AM;Mar 25, 2022 1:00 AM;49,507.50;46,944.00
Mar 25, 2022 1:00 AM;Mar 25, 2022 2:00 AM;47,955.25;45,660.25
Mar 25, 2022 2:00 AM;Mar 25, 2022 3:00 AM;47,398.25;45,259.50
Mar 25, 2022 3:00 AM;Mar 25, 2022 4:00 AM;47,707.50;45,609.25
Mar 25, 2022 4:00 AM;Mar 25, 2022 5:00 AM;48,923.25;46,823.00
Mar 25, 2022 5:00 AM;Mar 25, 2022 6:00 AM;51,862.00;49,708.00
Mar 25, 2022 6:00 AM;Mar 25, 2022 7:00 AM;56,977.50;53,833.50
Mar 25, 2022 7:00 AM;Mar 25, 2022 8:00 AM;61,394.50;52,478.50
Mar 25, 2022 8:00 AM;Mar 25, 2022 9:00 AM;64,401.50;46,881.25
Mar 25, 2022 9:00 AM;Mar 25, 2022 10:00 AM;64,986.75;40,060.25
Mar 25, 2022 10:00 AM;Mar 25, 2022 11:00 AM;66,273.25;36,383.50
Mar 25, 2022 11:00 AM;Mar 25, 2022 12:00 PM;67,186.75;34,307.50
Mar 25, 2022 12:00 PM;Mar 25, 2022 1:00 PM;66,884.50;33,210.75
Mar 25, 2022 1:00 PM;Mar 25, 2022 2:00 PM;65,519.00;33,242.50
Mar 25, 2022 2:00 PM;Mar 25, 2022 3:00 PM;63,404.00;34,585.00
Mar 25, 2022 3:00 PM;Mar 25, 2022 4:00 PM;62,117.25;38,935.50
Mar 25, 2022 4:00 PM;Mar 25, 2022 5:00 PM;61,207.75;45,643.00
Mar 25, 2022 5:00 PM;Mar 25, 2022 6:00 PM;61,464.00;52,954.75
Mar 25, 2022 6:00 PM;Mar 25, 2022 7:00 PM;62,278.00;55,931.25
Mar 25, 2022 7:00 PM;Mar 25, 2022 8:00 PM;62,861.00;54,995.25
Mar 25, 2022 8:00 PM;Mar 25, 2022 9:00 PM;60,026.25;50,733.25
Mar 25, 2022 9:00 PM;Mar 25, 2022 10:00 PM;56,921.50;46,757.75
Mar 25, 2022 10:00 PM;Mar 25, 2022 11:00 PM;54,273.50;43,835.00
Mar 25, 2022 11:00 PM;Mar 26, 2022 12:00 AM;50,777.75;40,428.50
Mar 26, 2022 12:00 AM;Mar 26, 2022 1:00 AM;48,370.00;37,323.00
Mar 26, 2022 1:00 AM;Mar 26, 2022 2:00 AM;47,025.25;35,786.75
Mar 26, 2022 2:00 AM;Mar 26, 2022 3:00 AM;45,931.50;34,298.25
Mar 26, 2022 3:00 AM;Mar 26, 2022 4:00 AM;45,704.00;33,408.00
Mar 26, 2022 4:00 AM;Mar 26, 2022 5:00 AM;45,652.00;32,441.25
Mar 26, 2022 5:00 AM;Mar 26, 2022 6:00 AM;45,859.75;31,684.25
Mar 26, 2022 6:00 AM;Mar 26, 2022 7:00 AM;46,706.50;30,670.50
Mar 26, 2022 7:00 AM;Mar 26, 2022 8:00 AM;49,323.00;27,696.75
Mar 26, 2022 8:00 AM;Mar 26, 2022 9:00 AM;53,522.75;25,065.25
Mar 26, 2022 9:00 AM;Mar 26, 2022 10:00 AM;56,379.50;22,730.50
Mar 26, 2022 10:00 AM;Mar 26, 2022 11:00 AM;58,065.25;20,379.75
Mar 26, 2022 11:00 AM;Mar 26, 2022 12:00 PM;59,038.25;18,897.25
Mar 26, 2022 12:00 PM;Mar 26, 2022 1:00 PM;58,261.25;17,933.50
Mar 26, 2022 1:00 PM;Mar 26, 2022 2:00 PM;56,402.00;18,152.75
Mar 26, 2022 2:00 PM;Mar 26, 2022 3:00 PM;54,992.00;20,983.75
Mar 26, 2022 3:00 PM;Mar 26, 2022 4:00 PM;54,448.75;26,663.25
Mar 26, 2022 4:00 PM;Mar 26, 2022 5:00 PM;55,008.50;35,451.50
Mar 26, 2022 5:00 PM;Mar 26, 2022 6:00 PM;56,602.25;44,795.75
Mar 26, 2022 6:00 PM;Mar 26, 2022 7:00 PM;57,529.25;49,259.75
Mar 26, 2022 7:00 PM;Mar 26, 2022 8:00 PM;58,287.25;50,388.50
Mar 26, 2022 8:00 PM;Mar 26, 2022 9:00 PM;55,879.50;48,162.25
Mar 26, 2022 9:00 PM;Mar 26, 2022 10:00 PM;53,829.50;46,619.75
Mar 26, 2022 10:00 PM;Mar 26, 2022 11:00 PM;52,538.75;46,099.75
Mar 26, 2022 11:00 PM;Mar 27, 2022 12:00 AM;49,618.75;43,967.00
Mar 27, 2022 12:00 AM;Mar 27, 2022 1:00 AM;47,106.00;42,013.50
Mar 27, 2022 1:00 AM;Mar 26, 2022 2:00 AM;45,460.25;41,045.00
Mar 27, 2022 3:00 AM;Mar 27, 2022 4:00 AM;44,321.00;40,394.75
Mar 27, 2022 4:00 AM;Mar 27, 2022 5:00 AM;44,049.50;40,489.75
Mar 27, 2022 5:00 AM;Mar 27, 2022 6:00 AM;44,193.25;40,787.00
Mar 27, 2022 6:00 AM;Mar 27, 2022 7:00 AM;43,914.00;40,454.50
Mar 27, 2022 7:00 AM;Mar 27, 2022 8:00 AM;45,069.50;40,754.50
Mar 27, 2022 8:00 AM;Mar 27, 2022 9:00 AM;48,093.25;39,265.75
Mar 27, 2022 9:00 AM;Mar 27, 2022 10:00 AM;51,275.25;35,668.75
Mar 27, 2022 10:00 AM;Mar 27, 2022 11:00 AM;53,478.25;31,287.75
Mar 27, 2022 11:00 AM;Mar 27, 2022 12:00 PM;54,495.50;27,192.75
Mar 27, 2022 12:00 PM;Mar 27, 2022 1:00 PM;54,170.75;23,751.75
Mar 27, 2022 1:00 PM;Mar 27, 2022 2:00 PM;52,256.50;20,833.00
Mar 27, 2022 2:00 PM;Mar 27, 2022 3:00 PM;50,507.75;19,869.00
Mar 27, 2022 3:00 PM;Mar 27, 2022 4:00 PM;49,765.50;21,745.25
Mar 27, 2022 4:00 PM;Mar 27, 2022 5:00 PM;50,136.75;26,751.00
Mar 27, 2022 5:00 PM;Mar 27, 2022 6:00 PM;52,825.00;36,257.00
Mar 27, 2022 6:00 PM;Mar 27, 2022 7:00 PM;54,945.50;45,545.50
Mar 27, 2022 7:00 PM;Mar 27, 2022 8:00 PM;56,037.25;49,834.00
Mar 27, 2022 8:00 PM;Mar 27, 2022 9:00 PM;54,834.00;48,159.75
Mar 27, 2022 9:00 PM;Mar 27, 2022 10:00 PM;53,102.75;45,817.50
Mar 27, 2022 10:00 PM;Mar 27, 2022 11:00 PM;52,446.75;45,077.75
Mar 27, 2022 11:00 PM;Mar 28, 2022 12:00 AM;49,451.00;42,312.75
Mar 28, 2022 12:00 AM;Mar 28, 2022 1:00 AM;47,248.50;41,125.50
Mar 28, 2022 1:00 AM;Mar 28, 2022 2:00 AM;45,815.50;39,963.25
Mar 28, 2022 2:00 AM;Mar 28, 2022 3:00 AM;45,649.25;39,959.50
Mar 28, 2022 3:00 AM;Mar 28, 2022 4:00 AM;45,795.00;40,153.25
Mar 28, 2022 4:00 AM;Mar 28, 2022 5:00 AM;47,119.00;41,419.00
Mar 28, 2022 5:00 AM;Mar 28, 2022 6:00 AM;50,157.25;44,404.50
Mar 28, 2022 6:00 AM;Mar 28, 2022 7:00 AM;56,665.00;50,923.50
Mar 28, 2022 7:00 AM;Mar 28, 2022 8:00 AM;61,697.25;55,226.75
Mar 28, 2022 8:00 AM;Mar 28, 2022 9:00 AM;64,495.75;53,025.25
Mar 28, 2022 9:00 AM;Mar 28, 2022 10:00 AM;65,371.50;46,423.75
Mar 28, 2022 10:00 AM;Mar 28, 2022 11:00 AM;66,006.25;39,876.25
Mar 28, 2022 11:00 AM;Mar 28, 2022 12:00 PM;67,032.75;35,071.00
Mar 28, 2022 12:00 PM;Mar 28, 2022 1:00 PM;66,429.25;30,634.00
Mar 28, 2022 1:00 PM;Mar 28, 2022 2:00 PM;65,281.00;27,646.50
Mar 28, 2022 2:00 PM;Mar 28, 2022 3:00 PM;63,414.25;26,026.50
Mar 28, 2022 3:00 PM;Mar 28, 2022 4:00 PM;62,196.00;27,475.50
Mar 28, 2022 4:00 PM;Mar 28, 2022 5:00 PM;60,590.00;30,849.75
Mar 28, 2022 5:00 PM;Mar 28, 2022 6:00 PM;60,489.75;38,256.75
Mar 28, 2022 6:00 PM;Mar 28, 2022 7:00 PM;61,624.25;47,405.00
Mar 28, 2022 7:00 PM;Mar 28, 2022 8:00 PM;63,236.50;53,037.25
Mar 28, 2022 8:00 PM;Mar 28, 2022 9:00 PM;60,741.00;50,888.75
Mar 28, 2022 9:00 PM;Mar 28, 2022 10:00 PM;57,769.50;47,752.50
Mar 28, 2022 10:00 PM;Mar 28, 2022 11:00 PM;54,970.75;45,221.50
Mar 28, 2022 11:00 PM;Mar 29, 2022 12:00 AM;51,418.75;42,177.25
Mar 29, 2022 12:00 AM;Mar 29, 2022 1:00 AM;46,938.25;38,390.25
Mar 29, 2022 1:00 AM;Mar 29, 2022 2:00 AM;45,649.75;37,723.75
Mar 29, 2022 2:00 AM;Mar 29, 2022 3:00 AM;45,098.25;37,719.00
Mar 29, 2022 3:00 AM;Mar 29, 2022 4:00 AM;45,507.25;38,663.25
Mar 29, 2022 4:00 AM;Mar 29, 2022 5:00 AM;46,978.25;40,459.75
Mar 29, 2022 5:00 AM;Mar 29, 2022 6:00 AM;50,341.00;44,046.75
Mar 29, 2022 6:00 AM;Mar 29, 2022 7:00 AM;56,756.00;50,741.25
Mar 29, 2022 7:00 AM;Mar 29, 2022 8:00 AM;62,053.25;55,568.00
Mar 29, 2022 8:00 AM;Mar 29, 2022 9:00 AM;64,944.25;55,348.00
Mar 29, 2022 9:00 AM;Mar 29, 2022 10:00 AM;65,810.75;51,457.00
Mar 29, 2022 10:00 AM;Mar 29, 2022 11:00 AM;66,605.50;47,722.75
Mar 29, 2022 11:00 AM;Mar 29, 2022 12:00 PM;67,789.00;45,381.25
Mar 29, 2022 12:00 PM;Mar 29, 2022 1:00 PM;67,309.75;42,603.00
Mar 29, 2022 1:00 PM;Mar 29, 2022 2:00 PM;66,023.00;40,868.50
Mar 29, 2022 2:00 PM;Mar 29, 2022 3:00 PM;64,243.25;40,219.50
Mar 29, 2022 3:00 PM;Mar 29, 2022 4:00 PM;62,794.25;41,412.00
Mar 29, 2022 4:00 PM;Mar 29, 2022 5:00 PM;61,142.50;43,602.00
Mar 29, 2022 5:00 PM;Mar 29, 2022 6:00 PM;61,024.00;47,870.50
Mar 29, 2022 6:00 PM;Mar 29, 2022 7:00 PM;62,153.75;53,387.50
Mar 29, 2022 7:00 PM;Mar 29, 2022 8:00 PM;63,595.25;57,350.00
Mar 29, 2022 8:00 PM;Mar 29, 2022 9:00 PM;61,087.75;55,055.50
Mar 29, 2022 9:00 PM;Mar 29, 2022 10:00 PM;57,898.50;51,714.25
Mar 29, 2022 10:00 PM;Mar 29, 2022 11:00 PM;55,302.25;49,113.50
Mar 29, 2022 11:00 PM;Mar 30, 2022 12:00 AM;51,657.75;45,509.25
Mar 30, 2022 12:00 AM;Mar 30, 2022 1:00 AM;48,923.75;44,119.75
Mar 30, 2022 1:00 AM;Mar 30, 2022 2:00 AM;47,181.00;42,864.75
Mar 30, 2022 2:00 AM;Mar 30, 2022 3:00 AM;46,566.00;42,648.50
Mar 30, 2022 3:00 AM;Mar 30, 2022 4:00 AM;46,743.50;43,077.25
Mar 30, 2022 4:00 AM;Mar 30, 2022 5:00 AM;47,867.25;44,233.50
Mar 30, 2022 5:00 AM;Mar 30, 2022 6:00 AM;50,710.25;47,037.00
Mar 30, 2022 6:00 AM;Mar 30, 2022 7:00 AM;57,073.75;53,339.50
Mar 30, 2022 7:00 AM;Mar 30, 2022 8:00 AM;61,220.75;56,894.50
Mar 30, 2022 8:00 AM;Mar 30, 2022 9:00 AM;63,955.00;57,600.25
Mar 30, 2022 9:00 AM;Mar 30, 2022 10:00 AM;64,974.75;55,622.50
Mar 30, 2022 10:00 AM;Mar 30, 2022 11:00 AM;66,520.25;54,351.50
Mar 30, 2022 11:00 AM;Mar 30, 2022 12:00 PM;68,466.50;54,192.75
Mar 30, 2022 12:00 PM;Mar 30, 2022 1:00 PM;69,106.25;53,739.25
Mar 30, 2022 1:00 PM;Mar 30, 2022 2:00 PM;68,770.25;53,373.50
Mar 30, 2022 2:00 PM;Mar 30, 2022 3:00 PM;67,641.00;53,038.75
Mar 30, 2022 3:00 PM;Mar 30, 2022 4:00 PM;65,988.50;52,763.25
Mar 30, 2022 4:00 PM;Mar 30, 2022 5:00 PM;63,968.75;52,409.50
Mar 30, 2022 5:00 PM;Mar 30, 2022 6:00 PM;62,589.00;52,856.25
Mar 30, 2022 6:00 PM;Mar 30, 2022 7:00 PM;62,432.50;54,482.75
Mar 30, 2022 7:00 PM;Mar 30, 2022 8:00 PM;63,260.50;56,020.25
Mar 30, 2022 8:00 PM;Mar 30, 2022 9:00 PM;61,505.75;53,822.50
Mar 30, 2022 9:00 PM;Mar 30, 2022 10:00 PM;58,201.00;50,077.75
Mar 30, 2022 10:00 PM;Mar 30, 2022 11:00 PM;55,445.25;47,032.75
Mar 30, 2022 11:00 PM;Mar 31, 2022 12:00 AM;51,656.50;42,906.75
Mar 31, 2022 12:00 AM;Mar 31, 2022 1:00 AM;48,694.75;38,522.00
Mar 31, 2022 1:00 AM;Mar 31, 2022 2:00 AM;47,049.50;36,666.75
Mar 31, 2022 2:00 AM;Mar 31, 2022 3:00 AM;46,409.00;35,320.00
Mar 31, 2022 3:00 AM;Mar 31, 2022 4:00 AM;46,697.25;34,702.75
Mar 31, 2022 4:00 AM;Mar 31, 2022 5:00 AM;48,030.75;34,753.00
Mar 31, 2022 5:00 AM;Mar 31, 2022 6:00 AM;51,110.50;36,251.50
Mar 31, 2022 6:00 AM;Mar 31, 2022 7:00 AM;57,414.25;40,805.00
Mar 31, 2022 7:00 AM;Mar 31, 2022 8:00 AM;61,509.75;43,168.50
Mar 31, 2022 8:00 AM;Mar 31, 2022 9:00 AM;64,045.00;43,201.75
Mar 31, 2022 9:00 AM;Mar 31, 2022 10:00 AM;65,203.00;40,868.00
Mar 31, 2022 10:00 AM;Mar 31, 2022 11:00 AM;66,735.25;38,826.50
Mar 31, 2022 11:00 AM;Mar 31, 2022 12:00 PM;67,805.75;36,779.00
Mar 31, 2022 12:00 PM;Mar 31, 2022 1:00 PM;67,886.50;34,452.75
Mar 31, 2022 1:00 PM;Mar 31, 2022 2:00 PM;66,751.50;32,033.25
Mar 31, 2022 2:00 PM;Mar 31, 2022 3:00 PM;65,266.50;29,945.75
Mar 31, 2022 3:00 PM;Mar 31, 2022 4:00 PM;64,211.25;29,290.25
Mar 31, 2022 4:00 PM;Mar 31, 2022 5:00 PM;62,777.25;29,007.25
Mar 31, 2022 5:00 PM;Mar 31, 2022 6:00 PM;62,264.50;30,215.50
Mar 31, 2022 6:00 PM;Mar 31, 2022 7:00 PM;62,300.50;32,147.25
Mar 31, 2022 7:00 PM;Mar 31, 2022 8:00 PM;62,678.00;33,344.50
Mar 31, 2022 8:00 PM;Mar 31, 2022 9:00 PM;60,884.00;31,117.00
Mar 31, 2022 9:00 PM;Mar 31, 2022 10:00 PM;57,537.25;27,252.25
Mar 31, 2022 10:00 PM;Mar 31, 2022 11:00 PM;54,916.00;24,958.75
Mar 31, 2022 11:00 PM;Apr 1, 2022 12:00 AM;51,139.50;21,456.00
Apr 1, 2022 12:00 AM;Apr 1, 2022 1:00 AM;50,169.00;21,655.50
Apr 1, 2022 1:00 AM;Apr 1, 2022 2:00 AM;48,709.00;21,035.75
Apr 1, 2022 2:00 AM;Apr 1, 2022 3:00 AM;48,242.00;21,194.75
Apr 1, 2022 3:00 AM;Apr 1, 2022 4:00 AM;49,297.00;22,367.75
Apr 1, 2022 4:00 AM;Apr 1, 2022 5:00 AM;50,886.75;23,685.75
Apr 1, 2022 5:00 AM;Apr 1, 2022 6:00 AM;53,736.00;26,212.25
Apr 1, 2022 6:00 AM;Apr 1, 2022 7:00 AM;58,779.00;30,668.75
Apr 1, 2022 7:00 AM;Apr 1, 2022 8:00 AM;61,896.75;33,451.00
Apr 1, 2022 8:00 AM;Apr 1, 2022 9:00 AM;63,931.25;34,730.00
Apr 1, 2022 9:00 AM;Apr 1, 2022 10:00 AM;65,073.50;33,737.50
Apr 1, 2022 10:00 AM;Apr 1, 2022 11:00 AM;66,639.25;32,227.75
Apr 1, 2022 11:00 AM;Apr 1, 2022 12:00 PM;67,592.75;30,625.25
Apr 1, 2022 12:00 PM;Apr 1, 2022 1:00 PM;67,253.75;28,974.00
Apr 1, 2022 1:00 PM;Apr 1, 2022 2:00 PM;65,867.75;27,350.75
Apr 1, 2022 2:00 PM;Apr 1, 2022 3:00 PM;64,192.00;25,792.50
Apr 1, 2022 3:00 PM;Apr 1, 2022 4:00 PM;63,179.25;25,605.50
Apr 1, 2022 4:00 PM;Apr 1, 2022 5:00 PM;62,186.00;26,152.00
Apr 1, 2022 5:00 PM;Apr 1, 2022 6:00 PM;61,562.50;27,568.50
Apr 1, 2022 6:00 PM;Apr 1, 2022 7:00 PM;61,255.50;29,887.00
Apr 1, 2022 7:00 PM;Apr 1, 2022 8:00 PM;61,325.00;32,119.75
Apr 1, 2022 8:00 PM;Apr 1, 2022 9:00 PM;60,263.50;31,962.75
Apr 1, 2022 9:00 PM;Apr 1, 2022 10:00 PM;57,352.00;30,004.75
Apr 1, 2022 10:00 PM;Apr 1, 2022 11:00 PM;54,772.75;29,017.75
Apr 1, 2022 11:00 PM;Apr 2, 2022 12:00 AM;51,744.75;27,511.00
Apr 2, 2022 12:00 AM;Apr 2, 2022 1:00 AM;47,718.25;23,349.00
Apr 2, 2022 1:00 AM;Apr 2, 2022 2:00 AM;45,718.00;22,877.25
Apr 2, 2022 2:00 AM;Apr 2, 2022 3:00 AM;44,777.25;23,038.25
Apr 2, 2022 3:00 AM;Apr 2, 2022 4:00 AM;44,844.75;23,693.00
Apr 2, 2022 4:00 AM;Apr 2, 2022 5:00 AM;45,305.50;24,374.75
Apr 2, 2022 5:00 AM;Apr 2, 2022 6:00 AM;46,216.25;25,343.50
Apr 2, 2022 6:00 AM;Apr 2, 2022 7:00 AM;47,755.50;26,793.50
Apr 2, 2022 7:00 AM;Apr 2, 2022 8:00 AM;50,330.25;29,297.50
Apr 2, 2022 8:00 AM;Apr 2, 2022 9:00 AM;53,913.50;31,844.75
Apr 2, 2022 9:00 AM;Apr 2, 2022 10:00 AM;57,287.25;31,994.50
Apr 2, 2022 10:00 AM;Apr 2, 2022 11:00 AM;59,424.75;30,213.25
Apr 2, 2022 11:00 AM;Apr 2, 2022 12:00 PM;60,408.00;28,960.25
Apr 2, 2022 12:00 PM;Apr 2, 2022 1:00 PM;59,288.25;27,165.75
Apr 2, 2022 1:00 PM;Apr 2, 2022 2:00 PM;57,508.50;25,735.50
Apr 2, 2022 2:00 PM;Apr 2, 2022 3:00 PM;55,401.00;24,605.25
Apr 2, 2022 3:00 PM;Apr 2, 2022 4:00 PM;54,148.25;25,188.25
Apr 2, 2022 4:00 PM;Apr 2, 2022 5:00 PM;53,604.25;27,271.00
Apr 2, 2022 5:00 PM;Apr 2, 2022 6:00 PM;53,592.50;30,902.75
Apr 2, 2022 6:00 PM;Apr 2, 2022 7:00 PM;53,558.50;35,504.00
Apr 2, 2022 7:00 PM;Apr 2, 2022 8:00 PM;54,160.75;39,841.50
Apr 2, 2022 8:00 PM;Apr 2, 2022 9:00 PM;52,729.00;39,969.75
Apr 2, 2022 9:00 PM;Apr 2, 2022 10:00 PM;50,582.25;38,789.50
Apr 2, 2022 10:00 PM;Apr 2, 2022 11:00 PM;49,263.50;38,670.75
Apr 2, 2022 11:00 PM;Apr 3, 2022 12:00 AM;46,256.00;36,848.50
Apr 3, 2022 12:00 AM;Apr 3, 2022 1:00 AM;44,730.75;36,209.50
Apr 3, 2022 1:00 AM;Apr 3, 2022 2:00 AM;42,897.75;35,133.75
Apr 3, 2022 2:00 AM;Apr 3, 2022 3:00 AM;42,010.00;34,799.50
Apr 3, 2022 3:00 AM;Apr 3, 2022 4:00 AM;41,720.00;34,611.00
Apr 3, 2022 4:00 AM;Apr 3, 2022 5:00 AM;41,739.75;34,418.25
Apr 3, 2022 5:00 AM;Apr 3, 2022 6:00 AM;41,813.50;34,203.75
Apr 3, 2022 6:00 AM;Apr 3, 2022 7:00 AM;41,646.00;33,657.50
Apr 3, 2022 7:00 AM;Apr 3, 2022 8:00 AM;42,249.25;32,892.25
Apr 3, 2022 8:00 AM;Apr 3, 2022 9:00 AM;44,857.00;32,093.00
Apr 3, 2022 9:00 AM;Apr 3, 2022 10:00 AM;48,663.25;31,590.50
Apr 3, 2022 10:00 AM;Apr 3, 2022 11:00 AM;51,764.50;30,580.25
Apr 3, 2022 11:00 AM;Apr 3, 2022 12:00 PM;54,903.75;30,252.75
Apr 3, 2022 12:00 PM;Apr 3, 2022 1:00 PM;55,595.75;28,847.00
Apr 3, 2022 1:00 PM;Apr 3, 2022 2:00 PM;54,200.00;25,985.75
Apr 3, 2022 2:00 PM;Apr 3, 2022 3:00 PM;52,280.25;23,233.25
Apr 3, 2022 3:00 PM;Apr 3, 2022 4:00 PM;50,947.75;22,442.00
Apr 3, 2022 4:00 PM;Apr 3, 2022 5:00 PM;50,253.50;23,906.50
Apr 3, 2022 5:00 PM;Apr 3, 2022 6:00 PM;50,717.75;27,781.50
Apr 3, 2022 6:00 PM;Apr 3, 2022 7:00 PM;51,697.00;33,071.75
Apr 3, 2022 7:00 PM;Apr 3, 2022 8:00 PM;52,407.25;36,590.75
Apr 3, 2022 8:00 PM;Apr 3, 2022 9:00 PM;52,484.50;36,477.25
Apr 3, 2022 9:00 PM;Apr 3, 2022 10:00 PM;51,303.75;33,780.25
Apr 3, 2022 10:00 PM;Apr 3, 2022 11:00 PM;50,898.25;31,724.50
Apr 3, 2022 11:00 PM;Apr 4, 2022 12:00 AM;48,215.00;27,366.25
Apr 4, 2022 12:00 AM;Apr 4, 2022 1:00 AM;47,429.75;24,273.00
Apr 4, 2022 1:00 AM;Apr 4, 2022 2:00 AM;46,250.25;22,444.25
Apr 4, 2022 2:00 AM;Apr 4, 2022 3:00 AM;45,813.25;20,745.75
Apr 4, 2022 3:00 AM;Apr 4, 2022 4:00 AM;46,539.75;20,117.75
Apr 4, 2022 4:00 AM;Apr 4, 2022 5:00 AM;48,331.00;20,441.00
Apr 4, 2022 5:00 AM;Apr 4, 2022 6:00 AM;51,820.50;22,274.50
Apr 4, 2022 6:00 AM;Apr 4, 2022 7:00 AM;58,926.25;27,127.50
Apr 4, 2022 7:00 AM;Apr 4, 2022 8:00 AM;63,551.25;28,856.75
Apr 4, 2022 8:00 AM;Apr 4, 2022 9:00 AM;66,349.50;26,715.75
Apr 4, 2022 9:00 AM;Apr 4, 2022 10:00 AM;67,765.00;21,714.50
Apr 4, 2022 10:00 AM;Apr 4, 2022 11:00 AM;69,577.25;17,080.00
Apr 4, 2022 11:00 AM;Apr 4, 2022 12:00 PM;71,210.00;13,976.25
Apr 4, 2022 12:00 PM;Apr 4, 2022 1:00 PM;71,327.50;11,584.50
Apr 4, 2022 1:00 PM;Apr 4, 2022 2:00 PM;70,974.00;10,661.75
Apr 4, 2022 2:00 PM;Apr 4, 2022 3:00 PM;69,966.75;10,668.25
Apr 4, 2022 3:00 PM;Apr 4, 2022 4:00 PM;68,749.25;11,544.50
Apr 4, 2022 4:00 PM;Apr 4, 2022 5:00 PM;67,246.25;13,338.75
Apr 4, 2022 5:00 PM;Apr 4, 2022 6:00 PM;66,833.75;16,786.00
Apr 4, 2022 6:00 PM;Apr 4, 2022 7:00 PM;66,811.00;20,079.25
Apr 4, 2022 7:00 PM;Apr 4, 2022 8:00 PM;66,388.75;21,511.25
Apr 4, 2022 8:00 PM;Apr 4, 2022 9:00 PM;64,704.75;20,838.25
Apr 4, 2022 9:00 PM;Apr 4, 2022 10:00 PM;61,453.50;18,558.25
Apr 4, 2022 10:00 PM;Apr 4, 2022 11:00 PM;58,559.75;17,446.50
Apr 4, 2022 11:00 PM;Apr 5, 2022 12:00 AM;54,599.25;14,708.75
Apr 5, 2022 12:00 AM;Apr 5, 2022 1:00 AM;52,372.00;12,590.25
Apr 5, 2022 1:00 AM;Apr 5, 2022 2:00 AM;50,873.25;12,399.75
Apr 5, 2022 2:00 AM;Apr 5, 2022 3:00 AM;49,964.75;12,820.75
Apr 5, 2022 3:00 AM;Apr 5, 2022 4:00 AM;51,217.25;15,653.00
Apr 5, 2022 4:00 AM;Apr 5, 2022 5:00 AM;52,652.75;18,647.00
Apr 5, 2022 5:00 AM;Apr 5, 2022 6:00 AM;56,109.75;24,152.25
Apr 5, 2022 6:00 AM;Apr 5, 2022 7:00 AM;62,684.75;32,676.75
Apr 5, 2022 7:00 AM;Apr 5, 2022 8:00 AM;64,347.50;36,526.25
Apr 5, 2022 8:00 AM;Apr 5, 2022 9:00 AM;65,888.50;39,028.50
Apr 5, 2022 9:00 AM;Apr 5, 2022 10:00 AM;67,069.25;39,418.75
Apr 5, 2022 10:00 AM;Apr 5, 2022 11:00 AM;68,626.50;39,440.25
Apr 5, 2022 11:00 AM;Apr 5, 2022 12:00 PM;70,480.50;40,374.25
Apr 5, 2022 12:00 PM;Apr 5, 2022 1:00 PM;70,853.00;40,293.00
Apr 5, 2022 1:00 PM;Apr 5, 2022 2:00 PM;70,579.50;40,036.50
Apr 5, 2022 2:00 PM;Apr 5, 2022 3:00 PM;69,393.75;39,628.75
Apr 5, 2022 3:00 PM;Apr 5, 2022 4:00 PM;68,014.50;39,953.00
Apr 5, 2022 4:00 PM;Apr 5, 2022 5:00 PM;66,310.50;40,808.75
